DEPT,NUM,CRN,CRED,CAMPUS,SCHED,CAP,ENROL,Hybrid Course,Remote Synchronous Course,Remote Asynchronous Course,Residential Course
ECE,8903,20809,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,21381,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,22485,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
ECE,8903,23224,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
ECE,8903,21144,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20810,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,21103,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,24031,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ECE,8903,21990,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,22401,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,23723,3,Georgia Tech-Atlanta *,Directed Study*,0,0,0,0,0,0
ECE,8903,27322,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,27966,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,29083,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,30299,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,20811,3,Georgia Tech-Atlanta *,Directed Study*,0,0,0,0,0,0
ECE,8903,21128,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,21350,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,21994,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,21513,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,22854,3,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
ECE,8903,22791,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
ECE,8903,30348,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,30364,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
ECE,8903,32908,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
ECE,8903,20812,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20813,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20815,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20816,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20817,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20818,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20819,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20821,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,21373,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,21992,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,22156,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,22822,3,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
ECE,8903,25448,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,23063,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,23664,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ECE,8903,20822,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20823,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20824,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,21341,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,25924,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,24444,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ECE,8903,26699,3,Video,Directed Study*,10,0,0,0,0,0
ECE,8903,20825,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20826,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20827,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,21244,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,22816,3,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
ECE,8903,23225,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
ECE,8903,25399,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,20828,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20829,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20830,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20831,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20832,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20833,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20834,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20835,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,21129,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,24010,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ECE,8903,21516,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,21488,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,22490,3,Georgia Tech-Atlanta *,Directed Study*,3,0,0,0,0,0
ECE,8903,26701,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,30346,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,26702,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,28061,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
ECE,8903,20836,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20837,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20838,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,24011,3,Georgia Tech-Atlanta *,Directed Study*,20,0,0,0,0,0
ECE,8903,29101,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,27264,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,33372,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,20839,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20840,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,23223,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
ECE,8903,29079,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,20841,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20842,3,Georgia Tech-Atlanta *,Directed Study*,0,0,0,0,0,0
ECE,8903,20843,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,20844,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,22857,3,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
ECE,8903,22839,3,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
ECE,8903,24863,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
ECE,8903,20845,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,22000,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,23998,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,29074,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,30301,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
ECE,8903,20846,3,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
ECE,8903,26612,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,25927,3,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
ECE,8903,24864,3,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
ECE,8997,22642,3,Georgia Tech-Atlanta *,Directed Study*,200,0,0,0,0,0
ECE,8997,29217,3,MBA Evening Program,Directed Study*,1,0,0,0,0,0
ECE,8997,22952,3,GT Lorraine-Graduate Programs,Directed Study*,15,0,0,0,0,0
ECE,8997,22681,3,Georgia Tech - Shanghai,Directed Study*,25,0,0,0,0,0
ECE,8998,22648,1,Georgia Tech-Atlanta *,Directed Study*,700,1,0,0,0,0
ECE,8998,22649,1,GT Lorraine-Graduate Programs,Directed Study*,15,0,0,0,0,0
ECE,8998,26025,1,Video,Directed Study*,10,0,0,0,0,0
ECE,8998,22682,1,Georgia Tech - Shanghai,Directed Study*,25,0,0,0,0,0
ECE,8999,24329,21,Georgia Tech-Atlanta *,Directed Study*,200,0,0,0,0,0
ECE,8999,24330,21,GT Lorraine-Graduate Programs,Directed Study*,50,0,0,0,0,0
ECE,8999,24331,21,Georgia Tech - Shenzhen,Directed Study*,50,0,0,0,0,0
ECE,9000,30432,21,Video,Dissertation*,2,0,0,0,0,0
ECE,9000,21260,21,GT Lorraine-Graduate Programs,Dissertation*,10,0,0,0,0,0
ECE,9000,21216,21,GT Lorraine-Graduate Programs,Dissertation*,10,0,0,0,0,0
ECE,9000,22095,21,GT Lorraine-Graduate Programs,Dissertation*,10,0,0,0,0,0
ECE,9000,22127,21,GT Lorraine-Graduate Programs,Dissertation*,10,0,0,0,0,0
ECE,9000,21261,21,GT Lorraine-Graduate Programs,Dissertation*,10,0,0,0,0,0
ECE,9000,23068,21,GT Lorraine-Graduate Programs,Dissertation*,20,0,0,0,0,0
ECE,9000,23641,21,GT Lorraine-Graduate Programs,Dissertation*,20,0,0,0,0,0
ECE,9000,28667,21,GT Lorraine-Graduate Programs,Dissertation*,10,0,0,0,0,0
ECE,9000,26520,21,GT Lorraine-Graduate Programs,Dissertation*,10,0,0,0,0,0
ECE,9000,20686,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20687,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21064,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21078,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21123,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21241,21,Georgia Tech-Atlanta *,Dissertation*,0,0,0,0,0,0
ECE,9000,21494,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
ECE,9000,24688,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,25345,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,25661,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,28592,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,33414,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20689,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20704,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20705,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21065,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22885,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,22886,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,21518,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
ECE,9000,21846,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22887,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,22888,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,22889,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,22890,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,23847,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,23639,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
ECE,9000,24753,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,27137,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20706,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20707,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,32622,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,20708,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21235,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21347,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22891,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,21429,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21430,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22892,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,23849,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
ECE,9000,24671,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
ECE,9000,33556,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,25662,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,27183,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,27857,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,29236,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,30043,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
ECE,9000,20981,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21229,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21474,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21497,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22063,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,23440,21,Georgia Tech-Atlanta *,Dissertation*,5,0,0,0,0,0
ECE,9000,25188,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,25331,21,Georgia Tech-Atlanta *,Dissertation*,21,0,0,0,0,0
ECE,9000,26485,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,28654,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
ECE,9000,33144,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,21336,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21431,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,26530,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21066,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21122,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22893,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,20713,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,24675,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
ECE,9000,20709,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21432,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,23640,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
ECE,9000,27105,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20710,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20711,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20712,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20742,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20714,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20715,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21433,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22118,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22373,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,28655,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,29802,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20782,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,25663,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21314,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,32608,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20716,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21067,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21496,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22795,21,Georgia Tech-Atlanta *,Dissertation*,5,0,0,0,0,0
ECE,9000,23436,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,27110,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,27632,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
ECE,9000,28914,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,33108,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21124,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21313,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21346,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21434,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22894,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,22895,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,33209,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,33175,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,34390,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20717,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20718,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20719,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20720,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20721,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20722,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21351,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22179,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
ECE,9000,22420,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22421,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
ECE,9000,22896,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,24167,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
ECE,9000,23605,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
ECE,9000,20723,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22422,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
ECE,9000,20724,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,24075,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
ECE,9000,24672,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
ECE,9000,20725,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20726,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21323,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22897,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,22202,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
ECE,9000,22423,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,23108,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
ECE,9000,25664,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20727,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20728,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20729,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20730,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20731,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20732,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21130,21,Georgia Tech-Atlanta *,Dissertation*,50,0,0,0,0,0
ECE,9000,21363,21,Georgia Tech-Atlanta *,Dissertation*,0,0,0,0,0,0
ECE,9000,21435,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
ECE,9000,21986,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
ECE,9000,22898,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,22424,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,25665,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,25883,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,26496,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,28970,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20733,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20734,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20735,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22183,21,Georgia Tech-Atlanta *,Dissertation*,5,0,0,0,0,0
ECE,9000,25772,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,25717,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,28910,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,20736,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20737,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22425,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22426,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
ECE,9000,33110,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,33492,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,20738,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20739,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20740,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22402,21,Georgia Tech-Atlanta *,Dissertation*,3,0,0,0,0,0
ECE,9000,22899,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,24670,21,Georgia Tech-Atlanta *,Dissertation*,20,0,0,0,0,0
ECE,9000,21068,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,22427,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
ECE,9000,33419,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,20741,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,21942,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
ECE,9000,22900,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,22901,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ECE,9000,25281,21,Georgia Tech-Atlanta *,Dissertation*,25,0,0,0,0,0
ECE,9000,33122,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
ENGL,0999,31026,3,Georgia Tech-Atlanta *,Lecture*,15,0,1,0,0,0
ENGL,1101,20513,3,Georgia Tech-Atlanta *,Lecture*,22,4,1,0,0,0
ENGL,1101,21218,3,Georgia Tech-Atlanta *,Lecture*,22,1,1,0,0,0
ENGL,1101,22041,3,Georgia Tech-Atlanta *,Lecture*,22,2,1,0,0,0
ENGL,1102,28468,3,Georgia Tech-Atlanta *,Lecture*,25,2,1,0,0,0
ENGL,1102,33996,3,Georgia Tech-Atlanta *,Lecture*,20,0,0,1,0,0
ENGL,1102,29925,3,Georgia Tech-Atlanta *,Lecture*,25,0,1,0,0,0
ENGL,1102,23892,3,Georgia Tech-Atlanta *,Lecture*,25,2,1,0,0,0
ENGL,1102,34032,3,Georgia Tech-Atlanta *,Lecture*,20,2,0,1,0,0
ENGL,1102,24615,3,Georgia Tech-Atlanta *,Lecture*,25,1,1,0,0,0
ENGL,1102,34006,3,Georgia Tech-Atlanta *,Lecture*,20,0,1,0,0,0
ENGL,1102,22388,3,Georgia Tech-Atlanta *,Lecture*,25,9,0,0,1,0
